,FirstBlood,WardsPlacedDiff,WardsDestroyedDiff,KillsDiff,AssistsDiff,Dragons,Heralds,TowersDestroyedDiff,GoldDiff,AvgLevelDiff,ExperienceDiff,CSdiff,JungleMinionsKilledDiff
4393,0,6,0,-2,-6,0,0,0,352,-0.20000000000000018,639,31,27
1098,0,-33,-2,-2,-6,0,0,0,-1708,-0.40000000000000036,-677,10,-4
8373,1,2,-2,-13,-18,-1,0,0,-5219,-1.0,-4005,12,-4
5852,1,-47,4,0,0,0,1,1,1881,0.20000000000000018,635,-11,5
7026,1,2,6,8,10,-1,0,0,4491,1.3999999999999995,5575,34,0
3829,0,-2,2,-2,-6,1,0,0,-1208,-0.7999999999999998,-2526,2,-18
2991,0,4,0,3,2,1,0,0,-147,0.0,21,-59,15
3844,0,2,2,-4,0,-1,-1,0,-2208,-1.0,-2862,-20,-24
8494,1,0,3,7,3,0,1,0,3066,0.40000000000000036,2297,39,-7
4806,1,24,1,-3,1,-1,0,0,-1063,-0.40000000000000036,-1027,-15,-18
145,1,4,-1,8,12,0,0,0,3841,0.40000000000000036,2484,-10,4
5503,1,-1,1,8,7,0,0,0,3404,0.40000000000000036,2513,27,1
8616,0,30,4,3,4,-1,0,0,1421,0.0,1097,7,7
5641,0,1,1,1,3,-1,0,0,39,0.0,-301,0,-19
1901,0,9,0,-3,2,-1,0,0,-1026,0.0,-982,-19,-4
7711,0,-2,0,-2,1,-1,0,0,-1682,-0.40000000000000036,-2102,-35,-48
169,1,-38,0,4,3,1,-1,0,5008,0.6000000000000005,2355,74,19
1774,1,15,2,-2,-4,-1,1,0,-635,-0.40000000000000036,-1525,-1,-16
7161,0,-7,2,-7,-4,-1,0,0,-5048,-0.6000000000000005,-4145,-52,-4
8347,1,5,-1,3,2,1,1,0,2397,0.20000000000000018,958,26,24
2575,1,1,-2,3,8,1,-1,0,2015,0.39999999999999947,857,49,-21
274,1,22,-15,4,0,1,0,0,1398,0.6000000000000005,1804,5,-16
8234,1,7,0,2,4,1,0,0,1634,0.40000000000000036,1007,29,3
5785,1,3,1,2,6,1,0,0,498,0.20000000000000018,244,-10,5
7545,0,43,-1,-2,-4,-1,0,0,-1226,0.0,48,-16,3
8731,1,-5,0,-1,-3,1,-1,0,-1770,-0.20000000000000018,-1276,-1,-22
4951,0,-5,-1,-8,-8,-1,0,0,-4927,-1.1999999999999993,-3950,-25,-28
4769,1,0,1,1,-4,0,0,0,479,0.0,52,-31,0
6271,1,-5,5,1,3,1,1,0,664,0.20000000000000018,515,-9,9
9130,1,0,-1,1,-1,-1,1,0,1269,0.0,739,4,1
7648,0,1,-1,2,-2,-1,0,0,1479,0.20000000000000018,1002,30,0
3034,1,3,-2,3,2,-1,0,0,1973,0.20000000000000018,1461,65,13
3354,1,-9,3,-2,-4,1,0,0,-2392,-0.40000000000000036,-2503,-20,-16
8417,1,1,1,0,4,1,-1,-1,-1025,-0.5999999999999996,-1860,-11,-14
5177,0,0,-2,-3,-1,-1,0,0,-2845,-0.20000000000000018,-1461,-4,-7
7067,0,-5,6,5,5,-1,0,0,2420,0.40000000000000036,2272,20,6
1191,0,64,1,2,1,1,1,0,1109,0.20000000000000018,718,5,14
8101,0,19,-9,-8,-8,0,-1,0,-2203,-0.40000000000000036,-2676,23,-9
2144,0,-7,0,-6,-9,-1,0,0,-3221,-0.7999999999999998,-2950,-10,-17
2975,0,-3,-4,1,-2,1,1,0,-286,0.0,-916,-70,0
3512,0,-1,0,0,-2,-1,0,0,-460,0.20000000000000018,60,-14,11
9503,0,73,2,-4,-5,0,0,0,-1892,-0.20000000000000018,-580,-13,17
7652,1,-23,0,5,8,-1,1,0,1858,0.20000000000000018,1429,20,-8
8972,1,6,1,5,1,-1,1,1,4424,0.7999999999999998,4969,41,23
1490,1,17,-4,3,2,0,0,0,125,0.40000000000000036,2058,-17,5
2547,1,-1,1,4,2,-1,1,0,381,0.20000000000000018,203,-37,-5
803,0,14,-2,1,1,0,0,0,1183,0.0,887,27,16
4015,1,1,2,6,6,1,0,0,2748,0.0,842,38,3
6680,1,-25,15,4,5,1,1,0,1090,0.40000000000000036,342,-67,17
4456,0,35,0,-2,-5,0,0,0,-2478,-0.40000000000000036,-1258,-34,-21
4256,1,44,0,-4,-4,-1,0,0,-1501,-0.7999999999999998,-2063,-16,-17
1999,1,-25,12,5,9,1,1,0,3536,0.20000000000000018,1244,14,15
2004,1,-6,2,-8,-17,-1,0,0,-4197,-0.6000000000000005,-2772,-38,19
8328,0,-2,0,-4,-6,-1,0,0,-2958,-0.40000000000000036,-1446,-39,-11
455,1,-25,3,4,6,-1,0,0,2802,0.40000000000000036,281,13,-12
6961,0,-2,1,-4,-14,1,0,0,-1307,-0.1999999999999993,-814,1,-3
9379,1,4,-2,4,10,1,0,0,1782,0.0,1234,15,-9
6853,0,-4,-2,-3,-7,-1,0,0,-2378,0.0,-478,-14,-4
5046,0,9,2,-2,-1,1,0,0,-2159,-0.6000000000000005,-1280,-41,13
1837,0,0,-1,0,0,-1,-1,0,-112,0.0,398,-11,-9
4080,0,-23,0,1,-1,-1,1,0,-684,-0.20000000000000018,-742,-47,-5
115,1,-18,0,-2,-2,1,1,0,-256,-0.40000000000000036,-1580,-2,-4
6388,0,24,-2,3,0,-1,0,0,1992,0.7999999999999998,3174,1,21
5655,0,3,-2,-5,-7,-1,0,0,-3330,-0.6000000000000005,-2255,2,-9
3383,1,-161,5,4,4,-1,1,0,2036,0.8000000000000007,2773,14,14
8407,0,-70,-3,-9,-13,0,0,0,-5533,-0.7999999999999998,-2481,-8,-1
6087,0,-3,0,-2,6,1,0,0,-2060,-0.7999999999999998,-2850,-42,-3
3489,0,-3,0,-2,0,-1,0,0,428,0.20000000000000018,-36,36,-12
4896,0,-1,2,1,0,-1,0,0,884,0.40000000000000036,1028,30,20
2536,1,-15,0,2,2,0,1,0,338,-0.20000000000000018,-1062,-1,-10
5040,1,-7,0,6,3,1,1,1,5263,0.40000000000000036,3213,76,6
6760,1,8,-4,0,-2,-1,0,0,-1470,-0.5999999999999996,-1837,-43,-14
6355,1,-28,9,2,6,1,0,0,1995,0.40000000000000036,2344,-4,15
752,1,7,-2,0,-1,0,0,0,164,-0.20000000000000018,-222,1,4
7055,0,-3,1,2,1,0,0,0,339,0.1999999999999993,876,-11,15
407,1,22,3,1,3,-1,1,0,1090,0.20000000000000018,371,17,4
7728,1,-8,1,2,9,0,-1,0,-866,-0.7999999999999998,-2133,5,-23
4799,0,0,3,7,7,1,0,0,3854,0.8000000000000007,2986,31,18
4762,0,1,1,5,4,1,0,0,3332,0.5999999999999996,2911,26,9
5310,0,14,-5,-1,-1,-1,1,0,-1319,-0.20000000000000018,-840,-20,-4
4129,0,1,3,-5,-1,1,-1,0,-1421,-0.40000000000000036,-1367,9,-16
8743,1,4,2,2,4,1,1,0,1767,0.0,1408,27,-3
3928,0,4,-1,-1,-3,1,0,1,3156,1.2000000000000002,3919,59,28
960,0,-2,1,-7,-7,-1,1,0,-2585,0.0,204,4,17
1399,1,2,-1,-4,-8,0,1,0,-3195,0.20000000000000018,-953,-59,7
4690,1,-13,0,-3,0,-1,-1,0,-1679,-0.7999999999999998,-1569,0,-13
1634,1,-8,-1,0,1,1,0,0,-276,-0.20000000000000018,-1424,13,-9
6638,1,0,-2,-2,-3,-1,0,0,-330,0.0,55,18,0
7604,0,11,-1,4,-2,-1,1,0,1782,0.40000000000000036,2856,29,20
5918,1,84,-1,2,10,1,0,0,4042,1.7999999999999998,4968,44,51
8250,1,-44,1,-3,-8,0,0,0,-1404,0.0,443,21,-6
1589,1,-5,2,-1,-2,-1,0,0,-2167,-0.6000000000000005,-2507,-44,-21
4840,1,-5,1,6,10,1,0,0,1377,-0.20000000000000018,-673,-47,-7
9707,1,-28,-2,3,-3,1,0,0,2278,0.7999999999999998,2188,32,20
1858,1,3,2,5,6,0,0,0,3373,0.0,2234,21,11
849,1,27,1,-3,-1,0,0,0,-1293,-0.20000000000000018,-625,-19,20
2008,0,2,1,-6,-11,-1,0,1,-2066,-0.20000000000000018,3,-1,-20
8719,1,3,1,0,-3,1,0,0,-347,-0.7999999999999998,-2753,-6,-20
9720,0,1,1,1,-1,1,0,0,1072,0.40000000000000036,1587,14,4
5483,1,-5,-1,-2,-5,0,0,0,-460,-0.20000000000000018,-842,-17,19
9849,0,57,-2,-1,-1,-1,0,0,-1019,-0.20000000000000018,-1564,-17,8
8581,0,-1,-1,-3,-8,1,0,0,-1668,-0.6000000000000005,-866,27,-4
1311,0,-4,-1,-4,-4,-1,1,0,-2354,0.0,-1337,-27,13
6034,1,-13,-1,3,1,-1,0,0,2597,0.6000000000000005,2731,39,8
358,0,-5,1,4,8,0,-1,0,2397,0.40000000000000036,1405,-5,20
2573,1,-4,1,6,6,0,0,0,3018,0.40000000000000036,1995,-36,9
4428,1,15,-1,6,9,0,0,0,2674,0.5999999999999996,1630,-45,25
6166,1,-1,2,-2,3,1,0,1,-265,-0.40000000000000036,-2101,-9,-37
6910,1,-3,2,5,-1,-1,0,0,911,0.20000000000000018,713,36,-16
4350,1,40,-4,5,5,-1,0,0,2405,0.0,1439,31,0
9461,1,0,2,-6,-6,1,0,0,-3055,-0.6000000000000005,-2672,-17,4
4800,1,-73,1,0,-1,1,0,0,234,0.0,-318,-2,12
5252,1,-25,1,3,4,1,0,0,1388,0.0,973,13,8
2363,1,-22,0,5,4,-1,0,0,4671,0.6000000000000005,4193,72,1
6221,0,-30,1,-8,-6,-1,0,0,-3619,-0.7999999999999998,-4011,-61,5
7323,0,-35,0,-7,-11,-1,0,0,-2082,-0.20000000000000018,-527,17,-6
4920,0,-6,2,-3,-6,1,0,0,-1051,0.20000000000000018,753,0,4
7434,0,3,0,4,2,1,0,0,1621,0.40000000000000036,1793,-4,3
1879,1,-3,4,2,1,1,0,0,2296,0.6000000000000005,2033,15,29
5308,0,-2,-1,-7,-10,-1,-1,-1,-5036,-0.8000000000000007,-2248,-43,-20
288,0,0,-1,-3,-2,-1,1,0,-1245,-0.20000000000000018,-1370,-17,-3
4881,0,-2,-3,-1,-6,-1,-1,0,376,-0.20000000000000018,-194,23,24
3197,0,-1,0,0,-1,-1,0,0,355,0.0,-336,2,16
4902,1,21,-1,-2,2,-1,0,0,-1314,0.0,-566,-17,-10
5419,1,3,-1,-1,-4,1,0,0,-633,-0.20000000000000018,-1323,28,-1
1862,1,0,1,3,6,-1,1,0,1561,-0.20000000000000018,-87,44,-26
550,1,47,2,5,7,1,1,0,1799,0.20000000000000018,442,0,-28
182,1,2,-2,6,3,1,0,0,2304,1.0,2532,21,-4
4221,1,4,-1,2,2,-1,0,0,2077,0.40000000000000036,986,21,3
1951,0,-14,0,-7,-8,0,0,0,-2129,-0.6000000000000005,-2255,10,-28
5305,0,29,0,2,6,-1,0,0,732,0.0,280,-3,-26
3842,1,0,-2,3,2,0,0,0,344,0.20000000000000018,1298,-17,-7
341,1,3,1,-9,-16,-1,0,0,-3301,-0.6000000000000005,-2246,23,1
4989,1,-56,1,-3,-3,-1,0,0,-2118,-0.6000000000000005,-2048,-50,15
8954,1,58,2,2,2,1,0,0,2387,0.20000000000000018,1411,32,-3
3035,1,-14,0,1,0,1,0,0,592,0.0,-875,0,-12
6525,0,-21,-1,0,-8,1,1,0,-404,0.0,-419,-8,8
8404,0,-5,0,-3,-8,-1,0,-1,-3597,-0.20000000000000018,-862,-5,-8
5584,1,-1,2,0,-2,-1,0,0,724,0.0,1268,10,12
4014,1,-3,-3,4,5,1,0,0,2470,0.39999999999999947,1917,26,9
6546,0,-82,1,-6,-3,-1,-1,-1,-5735,-1.5999999999999996,-5547,-74,-24
3650,0,-3,-2,-10,-18,-1,0,0,-6319,-0.7999999999999998,-3391,7,-12
283,1,-1,4,-4,-4,0,0,0,-2427,-0.20000000000000018,-1462,-15,-10
1161,1,3,-2,0,-2,-1,0,0,-82,0.0,745,-6,15
1998,0,-3,-3,-2,-4,-1,1,0,-1198,-0.40000000000000036,-768,-8,2
2287,0,-3,5,-1,2,0,0,0,-508,0.0,-1385,3,-12
430,0,0,1,7,10,1,0,0,1719,0.40000000000000036,1703,-26,1
2185,1,2,3,5,4,-1,0,0,3660,0.20000000000000018,577,50,-20
2003,0,-2,-1,-4,-6,0,0,0,-2489,-0.20000000000000018,-1271,-19,0
91,1,-16,0,-2,-4,-1,-1,0,-764,0.40000000000000036,803,3,27
9339,1,-5,3,2,0,-1,0,0,943,0.0,505,20,-4
4478,1,5,-1,8,11,-1,1,0,2316,0.20000000000000018,1298,-33,16
3712,1,76,2,5,7,1,0,1,4588,0.0,930,78,-8
9191,1,-44,-1,2,0,1,0,0,1876,0.20000000000000018,1668,28,20
9467,1,6,1,8,7,0,1,1,5245,0.5999999999999996,2754,18,5
6176,1,-3,0,6,10,1,0,0,2962,0.40000000000000036,3043,23,12
918,0,0,0,-8,-10,-1,-1,0,-3622,-0.5999999999999996,-1908,-28,16
4293,1,-1,-1,-3,5,0,-1,0,-198,0.0,-1159,25,-40
3884,1,23,-2,0,3,1,1,0,758,0.20000000000000018,502,3,-6
5605,0,-8,0,-2,-1,-1,0,-1,-2448,-0.6000000000000005,-1976,-33,2
3918,0,-2,2,7,11,1,0,0,5186,0.7999999999999998,2739,31,23
8707,0,12,3,-2,-1,-1,0,1,482,0.20000000000000018,617,18,-10
6037,1,-5,3,1,1,-1,0,0,1920,0.1999999999999993,1140,58,6
8886,1,8,0,-1,-3,0,0,0,-1165,0.0,729,6,0
5680,0,-71,-1,-3,0,-1,0,0,-2184,0.0,-1298,-45,12
2278,1,-37,-1,2,2,-1,1,0,-119,-0.20000000000000018,-766,-17,-15
890,1,2,0,-2,-2,1,0,0,-1063,-0.6000000000000005,-2035,-22,17
1456,0,-70,1,-2,-3,0,0,0,-465,-0.40000000000000036,-436,19,5
4691,1,-1,2,6,10,1,0,0,2361,0.40000000000000036,770,-44,0
757,0,3,-2,-3,9,-1,1,0,-524,-0.20000000000000018,-904,-35,-13
3018,0,1,-3,5,6,0,0,0,2876,0.5999999999999996,2805,42,0
6847,1,22,0,1,-7,-1,0,0,672,0.20000000000000018,411,28,2
8256,0,0,1,-2,1,-1,1,0,-1185,-0.20000000000000018,-1150,9,11
6494,1,2,-1,2,2,-1,0,0,1485,0.0,-264,4,-12
8596,1,-22,-2,-2,1,-1,0,0,1235,-0.20000000000000018,-270,5,-1
6725,1,12,2,5,6,0,0,0,2356,0.20000000000000018,1297,2,-6
2058,0,-5,0,-4,-7,1,0,0,-814,0.40000000000000036,1199,3,18
8226,1,-148,3,3,7,-1,0,0,2587,0.8000000000000007,2759,11,21
1414,0,11,0,0,-2,-1,0,0,-168,0.0,267,0,-7
3198,0,3,-3,1,1,-1,0,0,1911,0.40000000000000036,1969,-3,18
7610,1,-3,4,2,4,0,0,0,932,-0.40000000000000036,-534,-6,-6
4472,1,13,0,2,-1,0,-1,0,2803,0.40000000000000036,2471,73,7
5122,1,-29,0,2,0,1,0,0,-1099,-0.40000000000000036,-1318,-44,4
3225,0,3,-1,-5,-9,1,0,0,-2936,0.0,-1305,-4,-26
3056,1,35,-1,0,5,0,0,0,517,-0.20000000000000018,-593,-13,-4
4307,1,-13,-3,2,0,-1,0,0,515,0.40000000000000036,1403,24,-12
2795,0,-68,-3,-9,-13,-1,-1,0,-3960,-0.20000000000000018,-1446,7,8
2237,1,-3,0,3,1,1,0,0,2521,0.40000000000000036,2240,65,-3
2574,0,0,0,-5,-1,-1,-1,0,-3414,-0.7999999999999998,-3747,-48,-4
4887,0,-35,0,5,8,0,0,0,1926,0.6000000000000005,2119,14,-11
1822,0,2,1,-8,-11,-1,1,0,-1111,0.1999999999999993,-1185,14,11
5561,1,-20,6,1,4,-1,0,0,1989,0.20000000000000018,1106,16,0
3132,0,8,-2,-1,-1,0,0,0,211,0.0,880,26,9
7570,1,-4,3,10,8,1,0,0,5057,0.8000000000000007,3423,28,29
9132,0,-3,-1,1,3,-1,-1,0,-1749,0.0,-1247,-60,-13
1969,0,-1,-1,-1,-6,0,0,1,321,0.20000000000000018,368,9,8
8658,1,3,0,1,0,0,0,0,2135,0.20000000000000018,1898,44,4
4160,0,-54,-1,-8,-20,-1,1,0,-3586,-1.0,-2840,9,-16
8367,0,0,-1,-2,1,-1,1,0,-1647,-0.8000000000000007,-3035,-60,4
9360,1,1,-1,1,2,-1,0,0,-451,0.0,591,-32,-10
819,0,-5,2,-6,-7,0,0,0,-553,-0.20000000000000018,-114,42,6
2452,0,1,1,0,3,1,-1,0,476,0.20000000000000018,100,-22,12
6777,1,0,0,2,5,1,0,0,1997,0.0,-800,5,-2
6407,1,-3,0,5,6,1,0,0,2875,0.39999999999999947,1386,27,12
4593,0,3,1,-1,0,1,0,0,-1222,-0.20000000000000018,-815,-9,12
5359,0,20,-3,-2,4,1,0,0,-840,0.0,949,-43,17
9696,1,-15,-3,0,-1,0,1,0,-668,0.0,-300,-21,5
423,0,3,0,4,1,0,0,0,3397,0.20000000000000018,1493,37,-6
8100,0,26,1,2,3,-1,0,0,510,0.20000000000000018,921,-26,-7
9229,1,8,-1,1,5,-1,0,1,4507,0.40000000000000036,2090,57,16
7962,1,35,-3,2,3,0,0,0,1320,0.0,-178,-13,0
7473,0,5,1,1,0,-1,1,0,606,0.40000000000000036,820,18,8
5493,1,-5,0,1,3,1,0,0,147,-0.40000000000000036,-1425,-13,-14
8453,1,1,0,0,-2,1,0,1,774,0.20000000000000018,-188,32,-21
6206,1,4,-5,-2,0,1,1,0,1,0.20000000000000018,-116,0,27
9648,1,1,1,-1,-1,1,0,0,324,0.20000000000000018,-409,6,4
2988,0,4,1,-8,-6,0,0,0,-3300,-0.7999999999999998,-3318,-26,13
7914,1,0,-1,-1,-2,1,0,0,-1348,0.20000000000000018,-407,-11,5
3604,0,38,3,2,6,0,0,-1,-786,0.0,-808,-43,-5
447,1,4,0,3,4,1,-1,0,1131,0.20000000000000018,1145,-35,4
8834,0,2,0,-2,-3,0,0,0,-1567,0.40000000000000036,505,-40,24
1513,0,-19,-1,-3,-3,-1,0,0,-1208,-0.40000000000000036,-614,-19,4
6274,0,2,0,-5,-5,-1,-1,0,-4011,-0.6000000000000005,-2271,-61,-10
1365,0,-11,1,-3,-9,1,0,0,-1974,-0.20000000000000018,-589,-18,6
3942,0,-1,-4,3,5,1,0,0,84,0.39999999999999947,992,-9,3
7612,1,4,-1,7,9,0,1,0,2858,0.7999999999999998,2734,33,3
503,0,-24,0,-7,-7,-1,0,0,-4631,-0.8000000000000007,-3612,-26,-24
7655,0,0,1,-2,-4,0,0,0,-1946,-0.40000000000000036,-1148,-66,-3
7402,0,-12,-4,0,-7,0,0,0,-1019,0.0,699,-7,23
4177,0,72,0,8,9,-1,0,0,3378,0.7999999999999998,3168,-19,12
4748,0,1,-1,3,2,-1,0,0,1550,0.40000000000000036,3286,42,-4
1036,1,-28,11,1,8,1,0,0,1096,0.20000000000000018,120,-6,9
7521,1,4,-1,-3,-7,-1,1,0,-1694,0.0,-468,-19,-1
4922,1,-27,0,1,1,0,0,0,1462,0.1999999999999993,1290,42,9
6076,0,-22,2,7,8,0,0,0,3418,1.0,3608,17,23
938,1,0,1,0,9,1,0,0,987,0.0,642,7,20
3126,0,24,2,-3,-1,-1,1,0,-2240,-0.20000000000000018,-1623,-24,-1
8442,0,-6,4,-1,-3,-1,1,0,993,0.20000000000000018,1759,50,4
5556,1,13,-2,0,-9,0,-1,0,-482,0.20000000000000018,668,28,-1
9476,0,1,-3,-4,-4,-1,0,0,-1942,0.20000000000000018,-407,5,-19
2746,1,-29,5,-3,-10,0,0,0,-1323,-0.20000000000000018,-591,41,-6
1019,0,0,-1,-1,4,-1,-1,0,-1670,-0.40000000000000036,-540,-47,-11
3695,1,23,2,8,9,1,0,0,3115,0.6000000000000005,2163,-18,-28
3516,1,-5,3,4,-1,1,1,0,2377,0.20000000000000018,2335,56,0
3199,1,-14,0,-1,6,1,-1,0,-1572,-0.20000000000000018,-2164,-29,-8
8143,1,22,0,8,9,1,1,0,2246,0.40000000000000036,1265,-37,14
8792,0,2,3,2,3,-1,1,1,3023,0.6000000000000005,2115,26,-4
1450,1,-2,0,0,2,-1,0,0,1482,-0.20000000000000018,1055,51,-3
1370,1,2,2,5,10,0,0,0,2477,0.0,1105,1,5
4866,0,74,-1,-7,-3,-1,0,0,-1587,-0.20000000000000018,-1578,-52,25
6553,0,22,0,-11,-11,-1,0,0,-5691,-0.8000000000000007,-3094,-20,-3
1484,1,0,-4,3,-1,-1,0,0,348,-0.40000000000000036,-1004,-6,-22
8108,0,-2,3,2,6,1,0,0,624,0.20000000000000018,1208,-11,27
8365,0,2,2,-2,-2,0,0,0,-167,-0.40000000000000036,-395,36,2
2380,0,1,-7,0,-4,-1,1,1,862,0.40000000000000036,1098,-14,9
991,1,-14,1,-2,-1,0,-1,0,-976,0.0,-1408,21,-1
6385,1,9,-1,-2,0,0,0,0,-2055,-0.7999999999999998,-2649,7,-16
1472,1,8,-1,1,3,-1,1,0,592,-0.20000000000000018,242,6,-24
7761,0,-15,-1,-6,-5,-1,0,0,-1844,-0.20000000000000018,-1368,10,0
6496,0,-1,2,-2,-5,1,0,0,-2108,-0.6000000000000005,-1510,-23,-28
8036,0,0,1,-3,-4,-1,0,0,-539,-0.20000000000000018,723,7,13
5027,1,-2,0,-2,-1,1,-1,0,-2546,-1.0,-2542,-59,-15
5205,0,1,0,-3,-10,1,-1,-1,-2542,0.20000000000000018,1134,-23,35
2580,1,3,-1,8,10,0,0,0,4627,1.2000000000000002,4784,37,1
1346,1,-8,2,-1,1,0,-1,0,903,0.39999999999999947,1019,-17,9
5314,1,2,-1,0,-4,0,0,0,-859,-0.6000000000000005,-1186,-38,-21
4825,0,1,-1,12,16,1,0,0,4531,0.6000000000000005,2978,-11,-4
9240,0,-5,0,-7,-7,-1,0,0,-2597,-0.5999999999999996,-1718,-26,-2
3605,0,-2,1,-6,-4,-1,0,0,-3359,-0.5999999999999996,-2255,-27,-16
5300,1,6,1,2,2,-1,-1,0,1377,0.0,-221,-19,13
239,0,13,-3,-2,6,1,0,0,-845,-0.39999999999999947,-1743,-24,-32
3819,1,-21,-1,3,6,0,0,0,1043,0.0,-1408,-1,6
4590,1,-37,-6,-4,-12,-1,1,0,-2558,-0.7999999999999998,-2878,-13,-11
54,0,-6,2,0,1,1,0,0,131,-0.20000000000000018,370,19,-8
2963,0,22,-4,-7,-11,0,0,0,-2302,0.0,-997,34,-18
9276,1,-24,-2,5,10,-1,0,0,2774,0.40000000000000036,1134,8,4
664,1,13,-1,7,15,1,1,0,3884,0.40000000000000036,2315,2,0
7840,0,27,-1,-1,6,-1,0,0,-38,0.20000000000000018,281,5,4
5821,0,4,0,-1,3,1,0,0,-1279,-0.40000000000000036,-1122,-1,-19
5565,0,6,-4,-2,0,-1,0,0,-950,0.20000000000000018,60,-6,-11
2303,1,4,0,4,-4,0,0,0,658,0.40000000000000036,747,0,-10
119,1,14,2,0,1,-1,1,0,769,0.39999999999999947,480,-16,13
5814,0,-5,-3,-7,-4,1,-1,-1,-3205,-0.40000000000000036,-2487,-12,12
6362,0,2,0,0,4,0,0,0,-451,-0.20000000000000018,-1201,21,-22
8901,0,-1,-4,-10,-11,-1,0,0,-7314,-1.5999999999999996,-6034,-81,-20
1686,1,26,0,4,4,1,0,0,1697,0.6000000000000005,1110,-5,-8
1112,0,-8,-1,4,2,1,0,0,1160,0.40000000000000036,1541,-16,-18
8384,1,-47,2,2,1,-1,1,0,1564,0.40000000000000036,1214,12,-8
965,0,-2,-2,-4,-6,-1,-1,0,-2893,-0.40000000000000036,-2027,-48,-8
7631,1,-19,0,5,4,0,0,0,4151,0.5999999999999996,3492,69,-6
4262,1,0,1,4,-3,-1,1,0,3198,0.40000000000000036,1428,39,1
1622,1,-4,3,-3,-5,0,0,0,-2967,-0.20000000000000018,-758,-36,-3
9656,0,-39,-1,-6,-7,1,0,0,-4357,-1.0,-4959,-21,-34
5651,1,70,1,-9,-12,1,-1,0,-4376,-1.0,-3665,1,-17
7151,1,0,2,7,5,1,0,0,3586,0.7999999999999998,2697,34,8
8865,0,1,-1,-2,-7,-1,0,0,-712,-0.20000000000000018,977,-19,38
4163,0,-4,-4,-10,-6,-1,0,0,-6001,-0.8000000000000007,-5404,-49,-28
559,1,5,1,-2,-2,0,0,0,474,-0.40000000000000036,-775,38,-11
6670,0,-25,1,-4,-11,1,0,0,-1663,0.0,164,51,-5
9391,0,1,-1,0,1,1,0,0,-37,0.20000000000000018,1144,-10,9
7297,0,-30,2,4,7,0,0,0,1436,0.6000000000000005,1824,-16,-7
4949,0,3,-1,-6,-9,-1,-1,0,-2923,-0.39999999999999947,-1079,-23,-24
1001,1,0,-2,2,2,1,1,0,-100,-0.39999999999999947,-1205,-20,-27
7817,0,1,1,5,5,-1,1,0,3339,0.7999999999999998,3179,2,34
1728,1,-1,-1,0,-7,-1,0,0,-1012,-0.20000000000000018,-1528,-41,-4
6557,1,0,1,0,8,0,-1,-1,-3024,-0.40000000000000036,-2806,-69,-20
1945,0,-3,0,-8,-15,-1,0,-1,-7285,-1.1999999999999993,-4379,-62,-12
8160,0,1,2,-1,-3,-1,0,0,-516,0.20000000000000018,-3,0,-7
8812,0,3,2,10,16,1,0,0,5784,1.2000000000000002,4755,58,8
8654,0,2,4,-6,-9,0,0,0,-3770,-0.5999999999999996,-2959,-12,-31
6478,0,4,0,-1,-2,1,0,0,-120,-0.20000000000000018,-394,-22,8
2356,0,6,-2,-1,0,-1,0,0,-339,-0.20000000000000018,-868,-18,5
85,0,-11,2,5,9,1,1,0,3558,0.40000000000000036,3243,41,12
5437,0,2,-2,-6,-5,-1,0,0,-4527,-0.6000000000000005,-3126,-31,-12
5661,0,-2,1,-1,2,-1,0,0,-628,-0.20000000000000018,-582,-14,0
6775,1,-1,2,-1,0,1,-1,0,-1647,-0.40000000000000036,-1443,-2,-7
362,1,3,0,-3,-2,-1,-1,0,-1003,0.0,-899,17,1
5478,0,4,3,-5,-11,1,-1,0,-3848,-0.40000000000000036,-2091,-13,-12
7098,1,1,2,5,8,-1,0,0,2590,-0.20000000000000018,682,-3,-5
3098,0,-2,0,4,2,0,0,0,794,0.0,577,15,0
9178,0,1,-2,-1,1,-1,0,0,-1336,-0.20000000000000018,-1242,-7,-35
1132,0,3,0,-2,1,-1,0,0,-672,-0.40000000000000036,-1420,17,1
7505,1,6,0,0,-1,1,1,0,1504,0.20000000000000018,2057,66,-4
8991,0,33,-1,-10,-17,0,0,0,-6086,-0.7999999999999998,-3112,-83,12
2194,1,9,0,2,-1,0,0,0,796,0.20000000000000018,290,17,-24
1495,0,-5,-2,-3,-5,-1,0,0,-1975,0.0,-1115,-9,11
5039,0,23,-8,3,-4,0,0,0,811,0.0,376,10,-6
106,0,1,0,-8,-5,-1,0,0,-4443,-1.0,-4140,-27,-20
3711,0,-11,-4,-3,-3,-1,0,0,-1742,0.20000000000000018,-357,4,-11
5953,0,9,-7,-1,-6,1,0,0,-1652,0.0,466,-6,5
165,1,3,-2,0,1,-1,0,0,-53,0.0,87,18,-8
1169,0,1,-4,-4,-5,-1,0,0,-1845,-0.40000000000000036,-1879,-14,-19
4196,1,7,-2,-3,-1,-1,0,0,-1103,-0.40000000000000036,-2692,-14,-9
7081,0,-3,-1,0,-5,1,-1,0,-152,0.0,-430,17,-1
9732,0,-33,-3,-3,-1,-1,0,0,-2688,-0.40000000000000036,-1172,-10,-15
3638,0,-2,5,-3,-5,-1,0,0,-2327,-0.5999999999999996,-742,9,-1
6303,1,-1,0,-2,-5,0,0,0,-1161,-0.40000000000000036,-1685,-38,1
6682,1,5,0,1,1,0,1,0,-541,-0.20000000000000018,-66,-33,-12
8997,0,65,-2,-2,-1,1,-1,0,17,0.0,-403,-5,8
